date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,population,new_confirmed_0_30,new_confirmed_30_60,new_confirmed_60_80,new_confirmed_80_plus,cumulative_confirmed_0_30,cumulative_confirmed_30_60,cumulative_confirmed_60_80,cumulative_confirmed_80_plus,new_deceased_0_30,new_deceased_30_60,new_deceased_60_80,new_deceased_80_plus,cumulative_deceased_0_30,cumulative_deceased_30_60,cumulative_deceased_60_80,cumulative_deceased_80_plus,new_hospitalized_patients_0_30,new_hospitalized_patients_30_60,new_hospitalized_patients_60_80,new_hospitalized_patients_80_plus,cumulative_hospitalized_patients_0_30,cumulative_hospitalized_patients_30_60,cumulative_hospitalized_patients_60_80,cumulative_hospitalized_patients_80_plus,new_intensive_care_patients_0_30,new_intensive_care_patients_30_60,new_intensive_care_patients_60_80,new_intensive_care_patients_80_plus,cumulative_intensive_care_patients_0_30,cumulative_intensive_care_patients_30_60,cumulative_intensive_care_patients_60_80,cumulative_intensive_care_patients_80_plus,population_0_30,population_30_60,population_60_80,population_80_plus
2020-05-16,348.0,63.0,238414.0,28317.0,67.0,109261.0,4.0,9337.0,46937060,54.0,161.0,70.0,63.0,15244.0,95623.0,65850.0,56207.0,0.0,4.0,13.0,46.0,41.0,1303.0,9064.0,17749.0,3.0,21.0,19.0,24.0,2632.0,32059.0,43338.0,29890.0,0.0,3.0,1.0,0.0,194.0,2999.0,5538.0,457.0,14075720,20948387,9032069,2880884
2020-05-17,244.0,61.0,238658.0,28378.0,61.0,109322.0,8.0,9345.0,46937060,35.0,97.0,54.0,58.0,15279.0,95720.0,65904.0,56265.0,0.0,4.0,14.0,42.0,41.0,1307.0,9078.0,17791.0,1.0,15.0,24.0,21.0,2633.0,32074.0,43362.0,29911.0,1.0,3.0,3.0,1.0,195.0,3002.0,5541.0,458.0,14075720,20948387,9032069,2880884
2020-05-18,631.0,72.0,239289.0,28450.0,89.0,109411.0,14.0,9359.0,46937060,93.0,295.0,125.0,118.0,15372.0,96015.0,66029.0,56383.0,0.0,7.0,26.0,39.0,41.0,1314.0,9104.0,17830.0,5.0,27.0,25.0,31.0,2638.0,32101.0,43387.0,29942.0,2.0,7.0,3.0,2.0,197.0,3009.0,5544.0,460.0,14075720,20948387,9032069,2880884
2020-05-19,855.0,70.0,240144.0,28520.0,69.0,109480.0,7.0,9366.0,46937060,141.0,441.0,132.0,141.0,15513.0,96456.0,66161.0,56524.0,0.0,6.0,26.0,38.0,41.0,1320.0,9130.0,17868.0,4.0,11.0,21.0,33.0,2642.0,32112.0,43408.0,29975.0,0.0,0.0,7.0,0.0,197.0,3009.0,5551.0,460.0,14075720,20948387,9032069,2880884
2020-05-20,754.0,56.0,240898.0,28576.0,77.0,109557.0,6.0,9372.0,46937060,114.0,370.0,155.0,115.0,15627.0,96826.0,66316.0,56639.0,0.0,6.0,17.0,32.0,41.0,1326.0,9147.0,17900.0,10.0,9.0,22.0,36.0,2652.0,32121.0,43430.0,30011.0,1.0,2.0,3.0,0.0,198.0,3011.0,5554.0,460.0,14075720,20948387,9032069,2880884
2020-05-21,777.0,69.0,241675.0,28645.0,79.0,109636.0,10.0,9382.0,46937060,130.0,400.0,128.0,119.0,15757.0,97226.0,66444.0,56758.0,0.0,9.0,20.0,38.0,41.0,1335.0,9167.0,17938.0,7.0,22.0,21.0,28.0,2659.0,32143.0,43451.0,30039.0,0.0,3.0,6.0,1.0,198.0,3014.0,5560.0,461.0,14075720,20948387,9032069,2880884
2020-05-22,825.0,71.0,242500.0,28716.0,77.0,109713.0,7.0,9389.0,46937060,143.0,369.0,173.0,140.0,15900.0,97595.0,66617.0,56898.0,0.0,4.0,19.0,46.0,41.0,1339.0,9186.0,17984.0,4.0,16.0,27.0,30.0,2663.0,32159.0,43478.0,30069.0,1.0,3.0,3.0,0.0,199.0,3017.0,5563.0,461.0,14075720,20948387,9032069,2880884
2020-05-23,311.0,59.0,242811.0,28775.0,44.0,109757.0,4.0,9393.0,46937060,49.0,123.0,66.0,73.0,15949.0,97718.0,66683.0,56971.0,0.0,3.0,20.0,36.0,41.0,1342.0,9206.0,18020.0,4.0,14.0,13.0,13.0,2667.0,32173.0,43491.0,30082.0,0.0,0.0,4.0,0.0,199.0,3017.0,5567.0,461.0,14075720,20948387,9032069,2880884
2020-05-24,260.0,55.0,243071.0,28830.0,48.0,109805.0,2.0,9395.0,46937060,39.0,124.0,46.0,51.0,15988.0,97842.0,66729.0,57022.0,0.0,2.0,14.0,39.0,41.0,1344.0,9220.0,18059.0,5.0,7.0,13.0,22.0,2672.0,32180.0,43504.0,30104.0,0.0,1.0,0.0,1.0,199.0,3018.0,5567.0,462.0,14075720,20948387,9032069,2880884
2020-05-25,549.0,68.0,243620.0,28898.0,72.0,109877.0,7.0,9402.0,46937060,83.0,257.0,106.0,102.0,16071.0,98099.0,66835.0,57124.0,2.0,2.0,21.0,43.0,43.0,1346.0,9241.0,18102.0,6.0,20.0,13.0,33.0,2678.0,32200.0,43517.0,30137.0,1.0,4.0,1.0,1.0,200.0,3022.0,5568.0,463.0,14075720,20948387,9032069,2880884
2020-05-26,737.0,54.0,244357.0,28952.0,73.0,109950.0,4.0,9406.0,46937060,99.0,349.0,146.0,143.0,16170.0,98448.0,66981.0,57267.0,0.0,4.0,22.0,25.0,43.0,1350.0,9263.0,18127.0,4.0,17.0,25.0,27.0,2682.0,32217.0,43542.0,30164.0,0.0,1.0,3.0,0.0,200.0,3023.0,5571.0,463.0,14075720,20948387,9032069,2880884
2020-05-27,621.0,45.0,244978.0,28997.0,70.0,110020.0,5.0,9411.0,46937060,114.0,300.0,113.0,93.0,16284.0,98748.0,67094.0,57360.0,0.0,4.0,11.0,30.0,43.0,1354.0,9274.0,18157.0,6.0,16.0,10.0,37.0,2688.0,32233.0,43552.0,30201.0,0.0,2.0,1.0,2.0,200.0,3025.0,5572.0,465.0,14075720,20948387,9032069,2880884
2020-05-28,661.0,45.0,245639.0,29042.0,67.0,110087.0,3.0,9414.0,46937060,115.0,326.0,107.0,113.0,16399.0,99074.0,67201.0,57473.0,0.0,2.0,10.0,33.0,43.0,1356.0,9284.0,18190.0,3.0,19.0,20.0,25.0,2691.0,32252.0,43572.0,30226.0,0.0,1.0,2.0,0.0,200.0,3026.0,5574.0,465.0,14075720,20948387,9032069,2880884
2020-05-29,735.0,45.0,246374.0,29087.0,47.0,110134.0,7.0,9421.0,46937060,145.0,338.0,139.0,113.0,16544.0,99412.0,67340.0,57586.0,0.0,4.0,9.0,32.0,43.0,1360.0,9293.0,18222.0,1.0,5.0,15.0,26.0,2692.0,32257.0,43587.0,30252.0,0.0,1.0,6.0,0.0,200.0,3027.0,5580.0,465.0,14075720,20948387,9032069,2880884
2020-05-30,338.0,43.0,246712.0,29130.0,66.0,110200.0,5.0,9426.0,46937060,58.0,150.0,64.0,66.0,16602.0,99562.0,67404.0,57652.0,0.0,2.0,10.0,31.0,43.0,1362.0,9303.0,18253.0,5.0,19.0,11.0,31.0,2697.0,32276.0,43598.0,30283.0,1.0,1.0,2.0,1.0,201.0,3028.0,5582.0,466.0,14075720,20948387,9032069,2880884
2020-05-31,182.0,40.0,246894.0,29170.0,38.0,110238.0,8.0,9434.0,46937060,42.0,79.0,35.0,26.0,16644.0,99641.0,67439.0,57678.0,0.0,2.0,15.0,22.0,43.0,1364.0,9318.0,18275.0,7.0,9.0,11.0,11.0,2704.0,32285.0,43609.0,30294.0,0.0,3.0,4.0,1.0,201.0,3031.0,5586.0,467.0,14075720,20948387,9032069,2880884
2020-06-01,363.0,34.0,247257.0,29204.0,46.0,110284.0,1.0,9435.0,46937060,45.0,193.0,68.0,57.0,16689.0,99834.0,67507.0,57735.0,0.0,2.0,11.0,21.0,43.0,1366.0,9329.0,18296.0,4.0,16.0,10.0,16.0,2708.0,32301.0,43619.0,30310.0,0.0,1.0,0.0,0.0,201.0,3032.0,5586.0,467.0,14075720,20948387,9032069,2880884
2020-06-02,478.0,47.0,247735.0,29251.0,55.0,110339.0,3.0,9438.0,46937060,97.0,239.0,96.0,46.0,16786.0,100073.0,67603.0,57781.0,0.0,1.0,16.0,29.0,43.0,1367.0,9345.0,18325.0,6.0,13.0,17.0,19.0,2714.0,32314.0,43636.0,30329.0,0.0,0.0,3.0,0.0,201.0,3032.0,5589.0,467.0,14075720,20948387,9032069,2880884
2020-06-03,606.0,39.0,248341.0,29290.0,82.0,110421.0,9.0,9447.0,46937060,90.0,286.0,126.0,104.0,16876.0,100359.0,67729.0,57885.0,0.0,1.0,11.0,27.0,43.0,1368.0,9356.0,18352.0,5.0,22.0,25.0,30.0,2719.0,32336.0,43661.0,30359.0,0.0,3.0,4.0,2.0,201.0,3035.0,5593.0,469.0,14075720,20948387,9032069,2880884
2020-06-04,517.0,47.0,248858.0,29337.0,55.0,110476.0,5.0,9452.0,46937060,110.0,259.0,87.0,61.0,16986.0,100618.0,67816.0,57946.0,0.0,1.0,17.0,29.0,43.0,1369.0,9373.0,18381.0,6.0,12.0,16.0,21.0,2725.0,32348.0,43677.0,30380.0,0.0,2.0,3.0,0.0,201.0,3037.0,5596.0,469.0,14075720,20948387,9032069,2880884
2020-06-05,653.0,24.0,249511.0,29361.0,66.0,110542.0,6.0,9458.0,46937060,135.0,338.0,106.0,74.0,17121.0,100956.0,67922.0,58020.0,0.0,2.0,7.0,14.0,43.0,1371.0,9380.0,18395.0,5.0,23.0,19.0,19.0,2730.0,32371.0,43696.0,30399.0,2.0,0.0,2.0,2.0,203.0,3037.0,5598.0,471.0,14075720,20948387,9032069,2880884
2020-06-06,276.0,28.0,249787.0,29389.0,38.0,110580.0,3.0,9461.0,46937060,71.0,121.0,53.0,31.0,17192.0,101077.0,67975.0,58051.0,1.0,4.0,5.0,18.0,44.0,1375.0,9385.0,18413.0,6.0,6.0,11.0,15.0,2736.0,32377.0,43707.0,30414.0,0.0,0.0,3.0,0.0,203.0,3037.0,5601.0,471.0,14075720,20948387,9032069,2880884
2020-06-07,145.0,21.0,249932.0,29410.0,45.0,110625.0,5.0,9466.0,46937060,24.0,49.0,28.0,44.0,17216.0,101126.0,68003.0,58095.0,0.0,1.0,4.0,15.0,44.0,1376.0,9389.0,18428.0,7.0,8.0,17.0,13.0,2743.0,32385.0,43724.0,30427.0,2.0,0.0,2.0,1.0,205.0,3037.0,5603.0,472.0,14075720,20948387,9032069,2880884
2020-06-08,349.0,30.0,250281.0,29440.0,63.0,110688.0,2.0,9468.0,46937060,73.0,133.0,73.0,70.0,17289.0,101259.0,68076.0,58165.0,0.0,0.0,11.0,18.0,44.0,1376.0,9400.0,18446.0,6.0,16.0,20.0,21.0,2749.0,32401.0,43744.0,30448.0,1.0,0.0,0.0,1.0,206.0,3037.0,5603.0,473.0,14075720,20948387,9032069,2880884
2020-06-09,451.0,14.0,250732.0,29454.0,54.0,110742.0,1.0,9469.0,46937060,97.0,217.0,75.0,61.0,17386.0,101476.0,68151.0,58226.0,0.0,0.0,3.0,10.0,44.0,1376.0,9403.0,18456.0,3.0,17.0,18.0,16.0,2752.0,32418.0,43762.0,30464.0,0.0,0.0,1.0,0.0,206.0,3037.0,5604.0,473.0,14075720,20948387,9032069,2880884
2020-06-10,465.0,30.0,251197.0,29484.0,41.0,110783.0,7.0,9476.0,46937060,89.0,234.0,95.0,47.0,17475.0,101710.0,68246.0,58273.0,1.0,1.0,8.0,20.0,45.0,1377.0,9411.0,18476.0,4.0,10.0,12.0,15.0,2756.0,32428.0,43774.0,30479.0,0.0,3.0,4.0,0.0,206.0,3040.0,5608.0,473.0,14075720,20948387,9032069,2880884
2020-06-11,385.0,23.0,251582.0,29507.0,31.0,110814.0,6.0,9482.0,46937060,87.0,184.0,59.0,55.0,17562.0,101894.0,68305.0,58328.0,0.0,3.0,9.0,11.0,45.0,1380.0,9420.0,18487.0,5.0,10.0,11.0,5.0,2761.0,32438.0,43785.0,30484.0,1.0,3.0,2.0,0.0,207.0,3043.0,5610.0,473.0,14075720,20948387,9032069,2880884
2020-06-12,496.0,20.0,252078.0,29527.0,38.0,110852.0,5.0,9487.0,46937060,103.0,234.0,91.0,67.0,17665.0,102128.0,68396.0,58395.0,0.0,2.0,5.0,13.0,45.0,1382.0,9425.0,18500.0,3.0,14.0,11.0,10.0,2764.0,32452.0,43796.0,30494.0,2.0,2.0,1.0,0.0,209.0,3045.0,5611.0,473.0,14075720,20948387,9032069,2880884
2020-06-13,125.0,23.0,252203.0,29550.0,26.0,110878.0,2.0,9489.0,46937060,31.0,57.0,24.0,13.0,17696.0,102185.0,68420.0,58408.0,0.0,0.0,8.0,15.0,45.0,1382.0,9433.0,18515.0,5.0,8.0,4.0,9.0,2769.0,32460.0,43800.0,30503.0,1.0,0.0,1.0,0.0,210.0,3045.0,5612.0,473.0,14075720,20948387,9032069,2880884
2020-06-14,87.0,20.0,252290.0,29570.0,32.0,110910.0,1.0,9490.0,46937060,21.0,35.0,17.0,13.0,17717.0,102220.0,68437.0,58421.0,1.0,3.0,4.0,11.0,46.0,1385.0,9437.0,18526.0,1.0,9.0,10.0,12.0,2770.0,32469.0,43810.0,30515.0,0.0,0.0,1.0,0.0,210.0,3045.0,5613.0,473.0,14075720,20948387,9032069,2880884
2020-06-15,302.0,20.0,252592.0,29590.0,29.0,110939.0,4.0,9494.0,46937060,38.0,152.0,59.0,53.0,17755.0,102372.0,68496.0,58474.0,0.0,0.0,6.0,13.0,46.0,1385.0,9443.0,18539.0,1.0,8.0,9.0,11.0,2771.0,32477.0,43819.0,30526.0,0.0,1.0,2.0,1.0,210.0,3046.0,5615.0,474.0,14075720,20948387,9032069,2880884
2020-06-16,403.0,11.0,252995.0,29601.0,36.0,110975.0,4.0,9498.0,46937060,73.0,188.0,75.0,67.0,17828.0,102560.0,68571.0,58541.0,0.0,0.0,1.0,10.0,46.0,1385.0,9444.0,18549.0,6.0,9.0,13.0,8.0,2777.0,32486.0,43832.0,30534.0,0.0,1.0,3.0,0.0,210.0,3047.0,5618.0,474.0,14075720,20948387,9032069,2880884
2020-06-17,363.0,26.0,253358.0,29627.0,33.0,111008.0,4.0,9502.0,46937060,80.0,159.0,76.0,48.0,17908.0,102719.0,68647.0,58589.0,0.0,1.0,8.0,16.0,46.0,1386.0,9452.0,18565.0,5.0,7.0,11.0,10.0,2782.0,32493.0,43843.0,30544.0,0.0,0.0,3.0,1.0,210.0,3047.0,5621.0,475.0,14075720,20948387,9032069,2880884
2020-06-18,390.0,11.0,253748.0,29638.0,41.0,111049.0,3.0,9505.0,46937060,94.0,183.0,65.0,48.0,18002.0,102902.0,68712.0,58637.0,0.0,0.0,4.0,7.0,46.0,1386.0,9456.0,18572.0,3.0,13.0,10.0,15.0,2785.0,32506.0,43853.0,30559.0,0.0,2.0,0.0,1.0,210.0,3049.0,5621.0,476.0,14075720,20948387,9032069,2880884
2020-06-19,352.0,16.0,254100.0,29654.0,43.0,111092.0,1.0,9506.0,46937060,91.0,156.0,66.0,39.0,18093.0,103058.0,68778.0,58676.0,1.0,0.0,7.0,8.0,47.0,1386.0,9463.0,18580.0,5.0,6.0,9.0,23.0,2790.0,32512.0,43862.0,30582.0,0.0,1.0,0.0,0.0,210.0,3050.0,5621.0,476.0,14075720,20948387,9032069,2880884
2020-06-20,231.0,14.0,254331.0,29668.0,38.0,111130.0,4.0,9510.0,46937060,60.0,118.0,33.0,20.0,18153.0,103176.0,68811.0,58696.0,0.0,1.0,3.0,9.0,47.0,1387.0,9466.0,18589.0,5.0,12.0,9.0,12.0,2795.0,32524.0,43871.0,30594.0,1.0,2.0,0.0,1.0,211.0,3052.0,5621.0,477.0,14075720,20948387,9032069,2880884
2020-06-21,167.0,15.0,254498.0,29683.0,19.0,111149.0,2.0,9512.0,46937060,45.0,86.0,17.0,19.0,18198.0,103262.0,68828.0,58715.0,0.0,1.0,2.0,12.0,47.0,1388.0,9468.0,18601.0,2.0,5.0,6.0,6.0,2797.0,32529.0,43877.0,30600.0,0.0,1.0,1.0,0.0,211.0,3053.0,5622.0,477.0,14075720,20948387,9032069,2880884
2020-06-22,251.0,7.0,254749.0,29690.0,37.0,111186.0,7.0,9519.0,46937060,82.0,109.0,42.0,18.0,18280.0,103371.0,68870.0,58733.0,0.0,0.0,2.0,5.0,47.0,1388.0,9470.0,18606.0,6.0,13.0,9.0,9.0,2803.0,32542.0,43886.0,30609.0,1.0,4.0,1.0,1.0,212.0,3057.0,5623.0,478.0,14075720,20948387,9032069,2880884
2020-06-23,453.0,8.0,255202.0,29698.0,30.0,111216.0,4.0,9523.0,46937060,117.0,220.0,73.0,43.0,18397.0,103591.0,68943.0,58776.0,0.0,1.0,0.0,7.0,47.0,1389.0,9470.0,18613.0,5.0,12.0,4.0,8.0,2808.0,32554.0,43890.0,30617.0,0.0,1.0,1.0,2.0,212.0,3058.0,5624.0,480.0,14075720,20948387,9032069,2880884
2020-06-24,348.0,11.0,255550.0,29709.0,38.0,111254.0,6.0,9529.0,46937060,121.0,150.0,50.0,27.0,18518.0,103741.0,68993.0,58803.0,0.0,0.0,5.0,6.0,47.0,1389.0,9475.0,18619.0,3.0,13.0,11.0,11.0,2811.0,32567.0,43901.0,30628.0,1.0,2.0,1.0,2.0,213.0,3060.0,5625.0,482.0,14075720,20948387,9032069,2880884
2020-06-25,375.0,11.0,255925.0,29720.0,38.0,111292.0,7.0,9536.0,46937060,109.0,180.0,62.0,24.0,18627.0,103921.0,69055.0,58827.0,0.0,0.0,6.0,5.0,47.0,1389.0,9481.0,18624.0,3.0,6.0,12.0,17.0,2814.0,32573.0,43913.0,30645.0,0.0,2.0,4.0,0.0,213.0,3062.0,5629.0,482.0,14075720,20948387,9032069,2880884
2020-06-26,484.0,7.0,256409.0,29727.0,41.0,111333.0,3.0,9539.0,46937060,127.0,239.0,83.0,35.0,18754.0,104160.0,69138.0,58862.0,0.0,1.0,4.0,2.0,47.0,1390.0,9485.0,18626.0,4.0,13.0,12.0,11.0,2818.0,32586.0,43925.0,30656.0,1.0,1.0,0.0,1.0,214.0,3063.0,5629.0,483.0,14075720,20948387,9032069,2880884
2020-06-27,263.0,2.0,256672.0,29729.0,36.0,111369.0,3.0,9542.0,46937060,92.0,115.0,32.0,24.0,18846.0,104275.0,69170.0,58886.0,0.0,0.0,0.0,2.0,47.0,1390.0,9485.0,18628.0,8.0,9.0,10.0,9.0,2826.0,32595.0,43935.0,30665.0,0.0,1.0,0.0,2.0,214.0,3064.0,5629.0,485.0,14075720,20948387,9032069,2880884
2020-06-28,191.0,10.0,256863.0,29739.0,23.0,111392.0,0.0,9542.0,46937060,63.0,92.0,24.0,12.0,18909.0,104367.0,69194.0,58898.0,0.0,1.0,3.0,6.0,47.0,1391.0,9488.0,18634.0,0.0,6.0,5.0,12.0,2826.0,32601.0,43940.0,30677.0,0.0,0.0,0.0,0.0,214.0,3064.0,5629.0,485.0,14075720,20948387,9032069,2880884
2020-06-29,283.0,11.0,257146.0,29750.0,40.0,111432.0,5.0,9547.0,46937060,68.0,139.0,54.0,22.0,18977.0,104506.0,69248.0,58920.0,0.0,1.0,2.0,8.0,47.0,1392.0,9490.0,18642.0,5.0,8.0,13.0,14.0,2831.0,32609.0,43953.0,30691.0,0.0,3.0,1.0,1.0,214.0,3067.0,5630.0,486.0,14075720,20948387,9032069,2880884
2020-06-30,455.0,11.0,257601.0,29761.0,35.0,111467.0,4.0,9551.0,46937060,123.0,216.0,76.0,40.0,19100.0,104722.0,69324.0,58960.0,0.0,1.0,7.0,3.0,47.0,1393.0,9497.0,18645.0,6.0,10.0,6.0,13.0,2837.0,32619.0,43959.0,30704.0,1.0,1.0,1.0,1.0,215.0,3068.0,5631.0,487.0,14075720,20948387,9032069,2880884
2020-07-01,460.0,10.0,258061.0,29771.0,26.0,111493.0,1.0,9552.0,46937060,131.0,239.0,61.0,28.0,19231.0,104961.0,69385.0,58988.0,0.0,1.0,4.0,5.0,47.0,1394.0,9501.0,18650.0,0.0,4.0,10.0,11.0,2837.0,32623.0,43969.0,30715.0,0.0,1.0,0.0,0.0,215.0,3069.0,5631.0,487.0,14075720,20948387,9032069,2880884
2020-07-02,497.0,1.0,258558.0,29772.0,30.0,111523.0,2.0,9554.0,46937060,144.0,235.0,89.0,29.0,19375.0,105196.0,69474.0,59017.0,0.0,0.0,0.0,1.0,47.0,1394.0,9501.0,18651.0,1.0,12.0,8.0,9.0,2838.0,32635.0,43977.0,30724.0,0.0,1.0,1.0,0.0,215.0,3070.0,5632.0,487.0,14075720,20948387,9032069,2880884
2020-07-03,598.0,5.0,259156.0,29777.0,45.0,111568.0,3.0,9557.0,46937060,170.0,318.0,79.0,30.0,19545.0,105514.0,69553.0,59047.0,0.0,0.0,2.0,3.0,47.0,1394.0,9503.0,18654.0,4.0,14.0,14.0,13.0,2842.0,32649.0,43991.0,30737.0,0.0,2.0,0.0,1.0,215.0,3072.0,5632.0,488.0,14075720,20948387,9032069,2880884
2020-07-04,306.0,7.0,259462.0,29784.0,37.0,111605.0,3.0,9560.0,46937060,83.0,142.0,48.0,33.0,19628.0,105656.0,69601.0,59080.0,0.0,0.0,3.0,4.0,47.0,1394.0,9506.0,18658.0,6.0,10.0,13.0,8.0,2848.0,32659.0,44004.0,30745.0,1.0,0.0,2.0,0.0,216.0,3072.0,5634.0,488.0,14075720,20948387,9032069,2880884
2020-07-05,210.0,2.0,259672.0,29786.0,27.0,111632.0,3.0,9563.0,46937060,74.0,109.0,18.0,9.0,19702.0,105765.0,69619.0,59089.0,0.0,0.0,1.0,1.0,47.0,1394.0,9507.0,18659.0,1.0,11.0,9.0,6.0,2849.0,32670.0,44013.0,30751.0,0.0,1.0,2.0,0.0,216.0,3073.0,5636.0,488.0,14075720,20948387,9032069,2880884
2020-07-06,347.0,3.0,260019.0,29789.0,42.0,111674.0,3.0,9566.0,46937060,87.0,178.0,64.0,18.0,19789.0,105943.0,69683.0,59107.0,0.0,0.0,1.0,2.0,47.0,1394.0,9508.0,18661.0,0.0,22.0,10.0,10.0,2849.0,32692.0,44023.0,30761.0,0.0,2.0,1.0,0.0,216.0,3075.0,5637.0,488.0,14075720,20948387,9032069,2880884
2020-07-07,724.0,6.0,260743.0,29795.0,47.0,111721.0,4.0,9570.0,46937060,228.0,372.0,82.0,42.0,20017.0,106315.0,69765.0,59149.0,0.0,2.0,1.0,3.0,47.0,1396.0,9509.0,18664.0,5.0,17.0,16.0,9.0,2854.0,32709.0,44039.0,30770.0,1.0,1.0,2.0,0.0,217.0,3076.0,5639.0,488.0,14075720,20948387,9032069,2880884
2020-07-08,763.0,5.0,261506.0,29800.0,34.0,111755.0,3.0,9573.0,46937060,239.0,398.0,91.0,33.0,20256.0,106713.0,69856.0,59182.0,0.0,0.0,4.0,1.0,47.0,1396.0,9513.0,18665.0,4.0,7.0,7.0,14.0,2858.0,32716.0,44046.0,30784.0,0.0,0.0,2.0,1.0,217.0,3076.0,5641.0,489.0,14075720,20948387,9032069,2880884
2020-07-09,866.0,1.0,262372.0,29801.0,51.0,111806.0,3.0,9576.0,46937060,284.0,417.0,114.0,51.0,20540.0,107130.0,69970.0,59233.0,0.0,0.0,0.0,1.0,47.0,1396.0,9513.0,18666.0,4.0,20.0,12.0,15.0,2862.0,32736.0,44058.0,30799.0,0.0,2.0,1.0,0.0,217.0,3078.0,5642.0,489.0,14075720,20948387,9032069,2880884
2020-07-10,1172.0,5.0,263544.0,29806.0,51.0,111857.0,5.0,9581.0,46937060,381.0,578.0,157.0,55.0,20921.0,107708.0,70127.0,59288.0,0.0,0.0,2.0,3.0,47.0,1396.0,9515.0,18669.0,3.0,20.0,15.0,13.0,2865.0,32756.0,44073.0,30812.0,0.0,2.0,3.0,0.0,217.0,3080.0,5645.0,489.0,14075720,20948387,9032069,2880884
2020-07-11,621.0,7.0,264165.0,29813.0,39.0,111896.0,4.0,9585.0,46937060,227.0,313.0,59.0,21.0,21148.0,108021.0,70186.0,59309.0,0.0,0.0,4.0,3.0,47.0,1396.0,9519.0,18672.0,3.0,18.0,12.0,6.0,2868.0,32774.0,44085.0,30818.0,0.0,3.0,1.0,0.0,217.0,3083.0,5646.0,489.0,14075720,20948387,9032069,2880884
2020-07-12,394.0,2.0,264559.0,29815.0,37.0,111933.0,4.0,9589.0,46937060,133.0,192.0,54.0,15.0,21281.0,108213.0,70240.0,59324.0,0.0,1.0,1.0,0.0,47.0,1397.0,9520.0,18672.0,5.0,15.0,12.0,5.0,2873.0,32789.0,44097.0,30823.0,0.0,2.0,2.0,0.0,217.0,3085.0,5648.0,489.0,14075720,20948387,9032069,2880884
2020-07-13,890.0,1.0,265449.0,29816.0,61.0,111994.0,6.0,9595.0,46937060,271.0,445.0,113.0,61.0,21552.0,108658.0,70353.0,59385.0,0.0,0.0,1.0,0.0,47.0,1397.0,9521.0,18672.0,6.0,20.0,21.0,14.0,2879.0,32809.0,44118.0,30837.0,0.0,2.0,4.0,0.0,217.0,3087.0,5652.0,489.0,14075720,20948387,9032069,2880884
2020-07-14,1325.0,2.0,266774.0,29818.0,76.0,112070.0,4.0,9599.0,46937060,391.0,713.0,145.0,76.0,21943.0,109371.0,70498.0,59461.0,0.0,0.0,0.0,2.0,47.0,1397.0,9521.0,18674.0,13.0,23.0,19.0,21.0,2892.0,32832.0,44137.0,30858.0,0.0,3.0,1.0,0.0,217.0,3090.0,5653.0,489.0,14075720,20948387,9032069,2880884
2020-07-15,1593.0,5.0,268367.0,29823.0,68.0,112138.0,2.0,9601.0,46937060,559.0,742.0,178.0,114.0,22502.0,110113.0,70676.0,59575.0,0.0,1.0,0.0,4.0,47.0,1398.0,9521.0,18678.0,11.0,25.0,18.0,14.0,2903.0,32857.0,44155.0,30872.0,0.0,2.0,0.0,0.0,217.0,3092.0,5653.0,489.0,14075720,20948387,9032069,2880884
2020-07-16,1644.0,2.0,270011.0,29825.0,74.0,112212.0,3.0,9604.0,46937060,593.0,793.0,182.0,75.0,23095.0,110906.0,70858.0,59650.0,0.0,0.0,1.0,1.0,47.0,1398.0,9522.0,18679.0,6.0,31.0,17.0,20.0,2909.0,32888.0,44172.0,30892.0,1.0,1.0,1.0,0.0,218.0,3093.0,5654.0,489.0,14075720,20948387,9032069,2880884
2020-07-17,2133.0,3.0,272144.0,29828.0,96.0,112308.0,7.0,9611.0,46937060,848.0,980.0,198.0,105.0,23943.0,111886.0,71056.0,59755.0,0.0,0.0,2.0,1.0,47.0,1398.0,9524.0,18680.0,13.0,30.0,26.0,26.0,2922.0,32918.0,44198.0,30918.0,0.0,3.0,3.0,1.0,218.0,3096.0,5657.0,490.0,14075720,20948387,9032069,2880884
2020-07-18,1562.0,3.0,273706.0,29831.0,50.0,112358.0,3.0,9614.0,46937060,642.0,651.0,177.0,91.0,24585.0,112537.0,71233.0,59846.0,0.0,0.0,0.0,3.0,47.0,1398.0,9524.0,18683.0,6.0,19.0,7.0,17.0,2928.0,32937.0,44205.0,30935.0,0.0,2.0,1.0,0.0,218.0,3098.0,5658.0,490.0,14075720,20948387,9032069,2880884
2020-07-19,1157.0,5.0,274863.0,29836.0,67.0,112425.0,3.0,9617.0,46937060,523.0,485.0,104.0,45.0,25108.0,113022.0,71337.0,59891.0,0.0,1.0,1.0,3.0,47.0,1399.0,9525.0,18686.0,4.0,25.0,15.0,22.0,2932.0,32962.0,44220.0,30957.0,0.0,0.0,3.0,0.0,218.0,3098.0,5661.0,490.0,14075720,20948387,9032069,2880884
